isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,0,0,751.0,751,1.0,0.863,0.2547,
False,1,3865878,752.0,1,0.0013297872,0.8608,0.2324,
False,2,4513194,755.0,3,0.00397351,0.8617,0.2384,
True,3,22627031,756.0,1,0.0013227513,0.8328,0.7911,
True,4,27810939,756.0,2,0.0026455026,0.8588,0.8079,
True,5,28508670,756.0,12,0.015873017,0.8498,0.8212,
True,6,29017347,756.0,6,0.007936508,0.8525,0.8223,
True,7,29208610,756.0,3,0.003968254,0.853,0.8267,
True,8,29532422,756.0,2,0.0026455026,0.8527,0.822,
True,9,29634306,756.0,7,0.009259259,0.8518,0.8207,
True,10,30217688,765.0,12,0.015686275,0.8566,0.827,
True,11,30221548,765.0,1,0.0013071896,0.8568,0.8284,
True,12,30929209,766.0,1,0.001305483,0.8585,0.83,
True,13,33770270,766.0,10,0.01305483,0.8888,0.8286,
True,14,34563598,768.0,2,0.0026041667,0.877,0.7996,
True,15,35228722,769.0,2,0.0026007802,0.873,0.7838,
True,16,35868225,769.0,2,0.0026007802,0.8675,0.7869,
True,17,36355820,889.0,120,0.13498312,0.8678,0.7889,
False,18,36359930,890.0,2,0.002247191,0.8678,0.7885,
True,19,37041994,890.0,2,0.002247191,0.8676,0.7877,
True,20,37593772,890.0,2,0.002247191,0.8673,0.7866,
False,21,38348860,891.0,1,0.0011223345,0.866,0.7852,
True,22,39463628,891.0,4,0.004489338,0.8615,0.7861,
False,23,39565534,891.0,1,0.0011223345,0.8615,0.7851,
True,24,40172822,888.0,3,0.0033783785,0.8606,0.7891,
False,25,41372358,889.0,1,0.0011248594,0.778,0.7384,
True,26,41901866,898.0,9,0.010022271,0.7579,0.7431,
True,27,43092729,910.0,12,0.013186813,0.7025,0.7461,
True,28,43547863,917.0,8,0.0087241,0.7041,0.7512,
True,29,44135231,897.0,20,0.022296544,0.6926,0.7494,
True,30,46131538,904.0,17,0.01880531,0.6676,0.7462,
True,31,48547295,904.0,2,0.0022123894,0.6381,0.7405,
True,32,50722031,918.0,14,0.015250545,0.5234,0.7214,
True,33,52857641,922.0,4,0.004338395,0.5541,0.7209,
False,34,55306957,922.0,3,0.0032537961,0.5902,0.7426,
True,35,57017328,922.0,2,0.0021691974,0.6623,0.7614,
True,36,57370861,916.0,6,0.0065502184,0.6674,0.7597,
True,37,58068878,916.0,4,0.0043668123,0.6822,0.7485,
True,38,59425432,937.0,21,0.022411954,0.734,0.7649,
True,39,59438991,937.0,6,0.006403415,0.7362,0.7668,
False,40,59511286,949.0,12,0.01264489,0.7369,0.7674,
True,41,59855621,950.0,2,0.002105263,0.7367,0.7677,
False,42,59882038,950.0,4,0.004210526,0.738,0.7692,
True,43,60556299,941.0,16,0.017003188,0.7379,0.768,
False,44,61769937,943.0,2,0.002120891,0.7474,0.7649,
False,45,63678262,941.0,2,0.0021253985,0.7508,0.7653,
False,46,65232860,929.0,12,0.012917115,0.7559,0.7628,
False,47,65403960,931.0,2,0.0021482278,0.7579,0.7639,
True,48,66515484,912.0,21,0.023026315,0.7558,0.7636,
True,49,66618602,912.0,154,0.16885965,0.7632,0.7499,
False,50,66689041,912.0,8,0.00877193,0.7667,0.7516,
True,51,66704562,895.0,17,0.018994413,0.767,0.7523,
False,52,67132871,875.0,20,0.022857143,0.7567,0.7516,
False,53,67806235,860.0,15,0.017441861,0.7714,0.7626,
False,54,75077920,853.0,7,0.00820633,0.7759,0.7239,
True,55,85342436,857.0,4,0.0046674446,0.8412,0.7482,
False,56,87621277,864.0,7,0.008101852,0.8114,0.7082,
True,57,87950030,865.0,1,0.0011560693,0.8091,0.7071,
False,58,90807656,864.0,1,0.0011574074,0.8122,0.6446,
False,59,93902398,835.0,29,0.03473054,0.85,0.6128,
False,60,94274559,810.0,25,0.030864198,0.8516,0.6211,
True,61,94341872,804.0,6,0.0074626864,0.8511,0.6231,
True,62,94427076,754.0,70,0.0928382,0.7735,0.608,
False,63,94579797,697.0,57,0.081779055,0.7743,0.6093,
False,64,95118072,689.0,8,0.01161103,0.6743,0.6055,
False,65,96142714,681.0,10,0.014684288,0.6739,0.6226,
True,66,96234936,687.0,6,0.008733625,0.6735,0.6224,
False,67,96742606,659.0,28,0.04248862,0.6724,0.6229,
True,68,97353699,562.0,97,0.17259787,0.6817,0.6216,
True,69,97369721,562.0,9,0.016014235,0.6901,0.6278,
False,70,97374388,562.0,2,0.0035587188,0.6924,0.63,
False,71,97608836,562.0,31,0.055160142,0.6958,0.6333,
True,72,97957712,564.0,2,0.0035460992,0.6932,0.6402,
True,73,98832554,544.0,20,0.036764707,0.6894,0.6462,
False,74,99179572,545.0,1,0.0018348624,0.6894,0.6447,
False,75,99430859,519.0,26,0.05009634,0.6869,0.6484,
False,76,99698023,519.0,44,0.08477842,0.689,0.6504,
False,77,100470949,515.0,4,0.0077669905,0.6897,0.6494,
False,78,100474073,480.0,35,0.072916664,0.6898,0.6491,
False,79,100474193,432.0,48,0.11111111,0.69,0.6491,
False,80,100485434,424.0,8,0.018867925,0.6902,0.6492,
False,81,100555161,420.0,4,0.00952381,0.6909,0.6501,
False,82,100556233,405.0,15,0.037037037,0.6911,0.6503,
False,83,100567088,195.0,210,1.0769231,0.6907,0.6508,
False,84,100633403,190.0,5,0.02631579,0.6909,0.65,
False,85,101152533,181.0,9,0.049723756,0.6942,0.6469,
False,86,101674473,181.0,4,0.022099448,0.6921,0.6475,
True,87,105250951,52.0,129,2.4807692,0.6978,0.6583,
True,88,105479542,0.0,52,inf,0.7043,0.664,
True,0,0,11.0,11,1.0,0.8673,0.1755,
False,1,1982938,22.0,11,0.5,0.8635,0.2173,
False,2,3638522,11.0,11,1.0,0.863,0.2547,
True,0,0,123.0,123,1.0,0.8673,0.1755,6.0
False,1,1982938,246.0,123,0.5,0.8635,0.2173,
True,2,20554882,246.0,1,0.0040650405,0.8292,0.6619,6.0
True,3,37497929,244.0,11,0.045081966,0.8879,0.8114,6.0
True,4,37692973,244.0,1,0.0040983604,0.8897,0.8033,6.0
True,0,0,11.0,11,1.0,0.8673,0.1755,
False,1,1982938,22.0,11,0.5,0.8635,0.2173,
False,2,3638522,11.0,11,1.0,0.863,0.2547,
True,0,0,160.0,160,1.0,0.8673,0.1755,11.0
False,1,1982938,320.0,160,0.5,0.8635,0.2173,
True,2,20554882,320.0,1,0.003125,0.8292,0.6619,11.0
True,3,36909354,317.0,18,0.056782335,0.8855,0.8272,11.0
True,4,37692973,317.0,1,0.0031545742,0.8897,0.8033,11.0
True,0,0,15.0,15,1.0,0.8673,0.1755,
False,1,1982938,30.0,15,0.5,0.8635,0.2173,
False,2,3638522,15.0,15,1.0,0.863,0.2547,
False,0,0,98.0,98,1.0,0.8616,0.2469,
False,1,104866731,0.0,98,inf,0.702,0.6618,
True,0,0,637.0,637,1.0,0.8673,0.1755,13.0
False,1,1982938,1274.0,637,0.5,0.8635,0.2173,
True,2,6734781,1274.0,3,0.0023547881,0.8599,0.2312,13.0
False,3,14696256,1275.0,1,0.0007843137,0.8617,0.2421,13.0
True,4,21269202,1275.0,1,0.0007843137,0.8339,0.6785,13.0
True,5,24377750,1277.0,2,0.0015661707,0.8308,0.7458,13.0
True,6,26794843,1284.0,8,0.0062305294,0.8333,0.7858,13.0
True,7,30402388,1285.0,2,0.0015564202,0.8618,0.8067,13.0
True,8,32147192,1285.0,1,0.0007782101,0.8498,0.8212,13.0
True,9,32655869,1282.0,5,0.003900156,0.8525,0.8223,13.0
True,10,33962799,1282.0,2,0.0015600624,0.8549,0.8264,13.0
True,11,34057398,1282.0,1,0.0007800312,0.8555,0.8297,13.0
True,12,37408792,1282.0,2,0.0015600624,0.8888,0.8286,13.0
True,13,38261612,1283.0,2,0.0015588464,0.8769,0.8009,13.0
True,14,39506747,1284.0,2,0.0015576323,0.8675,0.7869,13.0
True,15,47186385,1285.0,2,0.0015564202,0.7041,0.7512,13.0
True,16,49770060,1284.0,2,0.0015576323,0.6676,0.7462,13.0
True,17,60655850,1281.0,22,0.017174082,0.6623,0.7614,13.0
True,18,61707400,1286.0,48,0.03732504,0.6822,0.7485,13.0
True,19,62398723,1286.0,1,0.000777605,0.7269,0.7583,13.0
False,20,66108172,1283.0,7,0.0054559624,0.7477,0.765,13.0
False,21,66509545,1279.0,7,0.0054730256,0.7487,0.7656,13.0
True,22,70257124,1279.0,16,0.0125097735,0.7632,0.7499,13.0
True,23,73349096,1282.0,23,0.017940717,0.7532,0.7533,13.0
False,24,79321497,1283.0,1,0.0007794232,0.7749,0.7241,13.0
False,25,79840038,1284.0,1,0.0007788162,0.8027,0.7272,13.0
False,26,82440627,1284.0,4,0.0031152647,0.8116,0.7016,13.0
False,27,85284733,1285.0,1,0.0007782101,0.8421,0.6984,13.0
False,28,92794657,1288.0,3,0.0023291926,0.8096,0.705,13.0
True,29,93988288,1342.0,56,0.041728765,0.8119,0.6429,17.0
False,30,96685068,1341.0,1,0.00074571214,0.8147,0.6323,17.0
True,31,98065598,1344.0,6,0.004464286,0.7735,0.608,17.0
True,32,100383345,1336.0,19,0.0142215565,0.6734,0.6242,16.0
False,33,100395685,1375.0,62,0.04509091,0.6924,0.6141,16.0
True,34,100992221,1374.0,14,0.010189229,0.6817,0.6216,16.0
True,35,101008243,1373.0,8,0.005826657,0.6901,0.6278,16.0
False,36,102119369,1393.0,31,0.022254128,0.6943,0.6416,16.0
True,37,102471076,1392.0,2,0.0014367816,0.6894,0.6462,16.0
False,38,102818094,1397.0,5,0.003579098,0.6894,0.6447,16.0
False,39,104194755,1395.0,2,0.0014336917,0.6911,0.6503,16.0
False,40,104719029,1409.0,14,0.009936125,0.6937,0.6465,16.0
False,41,104791055,1404.0,6,0.0042735045,0.6942,0.6469,16.0
False,42,105312995,1401.0,6,0.004282655,0.6921,0.6475,16.0
True,43,108889473,1405.0,22,0.015658364,0.6978,0.6583,16.0
False,44,116818864,1444.0,39,0.02700831,0.6334,0.719,17.0
False,45,117278827,1445.0,1,0.00069204153,0.6937,0.6876,17.0
False,46,119144680,1457.0,15,0.010295127,0.6861,0.6692,17.0
False,47,119149876,1461.0,5,0.0034223134,0.6862,0.6697,17.0
False,48,120523773,1466.0,12,0.008185538,0.6682,0.6932,17.0
False,49,120540301,1446.0,27,0.0186722,0.6693,0.6945,16.0
False,50,120619710,1411.0,38,0.026931254,0.664,0.7015,15.0
True,51,121132069,1412.0,1,0.0007082153,0.6577,0.6961,15.0
False,52,122170623,1414.0,3,0.0021216408,0.6487,0.7044,15.0
False,53,122249542,1414.0,1,0.0007072136,0.6495,0.706,15.0
True,54,123372807,1412.0,38,0.02691218,0.6502,0.7039,15.0
True,55,124244090,1412.0,19,0.01345609,0.6565,0.704,15.0
True,56,124758546,1411.0,4,0.0028348689,0.6478,0.6976,15.0
False,57,129444357,1412.0,2,0.0014164306,0.6175,0.6855,15.0
False,58,134274397,1410.0,10,0.0070921984,0.6547,0.7184,15.0
False,59,134794314,1410.0,2,0.0014184397,0.6498,0.7097,15.0
True,60,143888485,1413.0,3,0.0021231424,0.6339,0.7042,15.0
False,61,148966346,1412.0,3,0.002124646,0.522,0.6468,15.0
False,62,149557342,1412.0,2,0.0014164306,0.5151,0.647,15.0
False,63,154919856,1406.0,11,0.0078236135,0.5435,0.6769,13.0
False,64,159317468,1405.0,3,0.0021352314,0.5892,0.7038,13.0
False,65,162347668,1417.0,13,0.0091743115,0.55,0.7156,13.0
False,66,163553868,1416.0,1,0.0007062147,0.6144,0.7411,13.0
False,67,165286425,1414.0,5,0.003536068,0.6809,0.7875,13.0
True,0,0,57.0,57,1.0,0.8673,0.1755,3.0
False,1,1982938,114.0,57,0.5,0.8635,0.2173,
False,2,64113335,114.0,1,0.00877193,0.7371,0.7683,3.0
False,3,109112668,57.0,57,1.0,0.702,0.6618,
True,0,0,62.0,62,1.0,0.8673,0.1755,3.0
False,1,1982938,124.0,62,0.5,0.8635,0.2173,
True,2,35968789,125.0,4,0.032,0.8639,0.8343,3.0
True,3,37692973,62.0,63,1.016129,0.8897,0.8033,
True,0,0,2287.0,2287,1.0,0.8673,0.1755,177.0
False,1,1982938,4574.0,2287,0.5,0.8635,0.2173,
False,2,14696256,4575.0,4,0.00087431696,0.8617,0.2421,177.0
True,3,20554882,4575.0,2,0.00043715848,0.8292,0.6619,177.0
False,4,21337467,4605.0,31,0.0067318133,0.8356,0.6826,178.0
True,5,24377750,4650.0,45,0.009677419,0.8308,0.7458,181.0
True,6,32147192,4650.0,1,0.00021505376,0.8498,0.8212,181.0
True,7,33962799,4650.0,4,0.00086021505,0.8549,0.8264,181.0
True,8,34057398,4647.0,10,0.002151926,0.8555,0.8297,181.0
True,9,35769318,4643.0,174,0.03747577,0.8583,0.8355,181.0
True,10,37408792,4643.0,3,0.00064613397,0.8888,0.8286,181.0
True,11,37692973,4643.0,1,0.000215378,0.8897,0.8033,181.0
True,12,38202120,4789.0,184,0.03842138,0.877,0.7996,186.0
True,13,38261612,4790.0,2,0.00041753653,0.8769,0.8009,186.0
True,14,39506747,4795.0,9,0.0018769552,0.8675,0.7869,186.0
False,15,43790984,4797.0,4,0.0008338545,0.8608,0.7876,186.0
True,16,47175423,4803.0,10,0.0020820322,0.7054,0.7495,186.0
True,17,47186385,4803.0,4,0.0008328128,0.7041,0.7512,186.0
True,18,47362326,4803.0,16,0.0033312512,0.6915,0.7527,186.0
True,19,49770060,4802.0,4,0.00083298626,0.6676,0.7462,186.0
True,20,51489792,4803.0,2,0.0004164064,0.6477,0.7382,186.0
True,21,52276088,4803.0,1,0.0002082032,0.6388,0.74,186.0
True,22,52882247,4802.0,2,0.00041649313,0.6004,0.726,186.0
True,23,58584405,4805.0,182,0.03787721,0.5867,0.7402,186.0
True,24,61707400,4806.0,1,0.00020807324,0.6822,0.7485,186.0
False,25,63520560,4807.0,2,0.00041605992,0.738,0.7692,186.0
True,26,70257124,4807.0,10,0.0020802997,0.7632,0.7499,186.0
False,27,71283322,4807.0,1,0.00020802996,0.7519,0.7636,186.0
True,28,73349096,4807.0,10,0.0020802997,0.7532,0.7533,186.0
False,29,79321497,4819.0,12,0.0024901433,0.7749,0.7241,187.0
False,30,79840038,4827.0,8,0.001657344,0.8027,0.7272,188.0
