isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,1,5253169,311.0,66,0.21221864,0.8043,0.6196,
False,2,13108878,311.0,8,0.025723472,0.7991,0.6289,
False,3,21002133,311.0,1,0.003215434,0.6814,0.6036,
False,4,28839029,311.0,1,0.003215434,0.7402,0.6055,
False,5,30654070,311.0,11,0.035369776,0.7309,0.5438,
False,6,31879284,311.0,8,0.025723472,0.7277,0.5414,
True,0,0,7.0,7,1.0,0.8529,0.4846,
True,1,39478898,17.0,10,0.5882353,0.7852,0.7009,
True,2,331493842,20.0,6,0.3,0.9096,0.5849,
True,3,470738169,24.0,4,0.16666667,0.6452,0.7067,
False,4,492822766,24.0,1,0.041666668,0.8044,0.4705,
True,0,0,10.0,10,1.0,0.802,0.6385,
False,1,7220722,10.0,2,0.2,0.7911,0.6462,
False,2,27343115,10.0,1,0.1,0.8226,0.6702,
False,3,27512394,10.0,1,0.1,0.8131,0.6833,
False,4,31769207,10.0,1,0.1,0.811,0.6096,
False,5,42707538,10.0,1,0.1,0.7873,0.6196,
False,6,56615497,10.0,1,0.1,0.7331,0.6004,
False,7,58362997,10.0,1,0.1,0.7387,0.5859,
True,0,0,28.0,28,1.0,0.8529,0.4846,
False,1,324990906,36.0,30,0.8333333,0.7869,0.7115,
False,2,492822766,36.0,1,0.027777778,0.8044,0.4705,
False,0,0,10.0,10,1.0,0.8294,0.5886,
True,1,5423691,10.0,2,0.2,0.8184,0.6377,
True,2,119732028,10.0,1,0.1,0.7342,0.6296,
True,3,152387535,10.0,1,0.1,0.7982,0.678,
True,4,159644149,10.0,1,0.1,0.8154,0.7138,
True,5,159644149,10.0,2,0.2,0.8154,0.7138,
True,6,163772339,10.0,1,0.1,0.8258,0.6809,
True,7,192223292,10.0,1,0.1,0.7364,0.5938,
True,8,203109608,10.0,2,0.2,0.7107,0.6188,
True,9,218310424,10.0,1,0.1,0.7871,0.7117,
True,10,227573685,10.0,1,0.1,0.927,0.6166,
True,11,238382372,10.0,1,0.1,0.8755,0.588,
True,12,251547669,10.0,1,0.1,0.8102,0.5929,
True,13,278887883,10.0,1,0.1,0.7082,0.6773,
False,14,279156209,10.0,1,0.1,0.7122,0.6849,
True,15,281564162,10.0,1,0.1,0.7158,0.6899,
False,16,281751028,10.0,1,0.1,0.7114,0.6916,
True,17,289514022,10.0,1,0.1,0.7362,0.7574,
True,18,290115934,10.0,2,0.2,0.7378,0.7595,
True,19,298646709,10.0,1,0.1,0.8044,0.7587,
True,20,306505152,10.0,1,0.1,0.8165,0.6721,
False,21,313682343,10.0,1,0.1,0.7937,0.6375,
False,22,322759437,10.0,1,0.1,0.7674,0.631,
False,23,340343951,10.0,1,0.1,0.8234,0.3757,
False,24,345252487,20.0,10,0.5,0.8571,0.1958,
False,25,345281162,30.0,10,0.33333334,0.8512,0.2513,
False,26,347995850,30.0,1,0.033333335,0.8467,0.2503,
False,27,357833051,30.0,1,0.033333335,0.8426,0.1722,
False,28,386279164,30.0,1,0.033333335,0.8015,0.5969,
False,29,394983619,30.0,1,0.033333335,0.8098,0.6439,
False,30,404704241,30.0,1,0.033333335,0.7673,0.653,
False,31,408234408,30.0,2,0.06666667,0.7911,0.6462,
False,32,428356801,30.0,1,0.033333335,0.8226,0.6702,
False,33,428526080,30.0,1,0.033333335,0.8131,0.6833,
False,34,432782893,30.0,1,0.033333335,0.811,0.6096,
False,35,443721224,30.0,1,0.033333335,0.7873,0.6196,
False,36,457629183,30.0,1,0.033333335,0.7331,0.6004,
False,37,459376683,30.0,1,0.033333335,0.7387,0.5859,
True,0,0,99.0,99,1.0,0.8529,0.4846,4.0
True,1,38683690,100.0,2,0.02,0.7833,0.7114,4.0
True,2,38704701,100.0,1,0.01,0.7833,0.7111,4.0
True,3,168818064,99.0,12,0.121212125,0.5944,0.3858,4.0
True,4,320705304,100.0,4,0.04,0.7293,0.7293,4.0
True,5,331493842,103.0,6,0.058252428,0.9096,0.5849,4.0
False,6,492822771,103.0,8,0.0776699,0.8146,0.4917,4.0
False,0,0,311.0,311,1.0,0.6718,0.5777,
False,1,9329130,311.0,3,0.009646302,0.7386,0.5866,
True,0,0,38.0,38,1.0,0.8583,0.5191,0.0
True,1,331166064,41.0,6,0.14634146,0.9096,0.5849,0.0
False,2,492495168,41.0,1,0.024390243,0.7721,0.6094,0.0
False,0,0,53.0,53,1.0,0.851,0.4565,
False,1,10260342,53.0,1,0.018867925,0.8471,0.2464,
