isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,18,81792363,110.0,1,0.009090909,0.5452,0.7595,
False,19,82992885,110.0,1,0.009090909,0.5496,0.7519,
False,20,110205000,110.0,1,0.009090909,0.4108,0.731,
True,0,0,255.0,255,1.0,0.7346,0.5694,
False,1,16052,255.0,1,0.003921569,0.7347,0.5688,
True,0,0,79.0,79,1.0,0.274,0.766,
True,1,17082,80.0,3,0.0375,0.3075,0.7688,
True,2,451010,133.0,71,0.5338346,0.3311,0.7718,
False,3,2595623,133.0,2,0.015037594,0.4527,0.7534,
False,4,3660014,132.0,2,0.015151516,0.4562,0.7501,
False,5,6571814,132.0,1,0.007575758,0.5296,0.7372,
False,6,12624809,133.0,2,0.015037594,0.7024,0.7386,
False,7,13141130,133.0,1,0.007518797,0.7073,0.7386,
False,8,13219634,132.0,5,0.03787879,0.7056,0.7386,
True,9,13847424,156.0,27,0.17307693,0.71,0.7385,
False,10,13847551,154.0,2,0.012987013,0.7101,0.7383,
True,11,13850279,160.0,12,0.075,0.7102,0.7385,
False,12,13855780,145.0,15,0.10344828,0.7104,0.739,
False,13,21171077,145.0,1,0.0068965517,0.6921,0.7391,
False,14,25834710,146.0,1,0.006849315,0.6778,0.7182,
True,15,26440558,144.0,22,0.15277778,0.6706,0.7213,
False,16,26611168,144.0,2,0.013888889,0.6575,0.7187,
False,17,26630652,144.0,1,0.0069444445,0.5958,0.7749,
False,18,26640025,147.0,4,0.027210884,0.5959,0.7754,
True,19,27041424,147.0,2,0.013605442,0.5407,0.7923,
False,20,27906255,148.0,1,0.006756757,0.5479,0.7875,
False,21,29549543,157.0,18,0.11464968,0.6041,0.7473,
False,22,29635229,159.0,2,0.012578616,0.6094,0.7437,
False,23,43642590,159.0,3,0.018867925,0.5504,0.7713,
False,24,67921596,159.0,4,0.025157232,0.7402,0.5329,
False,25,69755061,159.0,3,0.018867925,0.7399,0.5439,
True,26,69755652,164.0,7,0.042682927,0.7405,0.5444,
False,27,69765661,164.0,3,0.018292682,0.7408,0.5444,
False,28,69910148,167.0,4,0.023952097,0.7382,0.5388,
False,29,72686569,180.0,15,0.083333336,0.7268,0.5609,
False,30,73632845,182.0,2,0.010989011,0.7335,0.5501,
False,31,73891937,182.0,1,0.0054945056,0.7347,0.5691,
True,0,0,1.0,1,1.0,0.6557,,
False,1,8917269,4.0,3,0.75,0.4895,0.6156,
True,2,12017218,7.0,3,0.42857143,0.6176,0.6499,
True,3,14714772,8.0,1,0.125,0.6445,0.6498,
True,4,20494194,9.0,1,0.11111111,0.7331,0.6394,
False,5,21604729,10.0,2,0.2,0.7451,0.6504,
True,6,23609312,18.0,8,0.44444445,0.7874,0.5354,
False,7,26708494,19.0,1,0.05263158,0.8072,0.5349,
True,8,28605243,20.0,2,0.1,0.8101,0.5358,
False,9,60057410,25.0,8,0.32,0.7494,0.6528,
False,10,89080858,26.0,1,0.03846154,0.6287,0.6016,
True,11,108884578,32.0,10,0.3125,0.7835,0.5071,
