isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,1,29780186,208.0,1,0.0048076925,0.5122,0.0612,5.0
False,2,29955483,208.0,1,0.0048076925,0.6244,0.7563,
True,3,50699629,209.0,5,0.023923445,0.5935,0.6782,5.0
False,4,50805115,209.0,3,0.014354067,0.6189,0.6958,5.0
False,5,51199743,209.0,3,0.014354067,0.6402,0.7117,
True,0,0,128.0,128,1.0,0.6646,0.168,9.0
True,1,46502223,129.0,3,0.023255814,0.5935,0.6782,9.0
False,2,46607709,129.0,3,0.023255814,0.6189,0.6958,9.0
False,3,47002337,129.0,3,0.023255814,0.6402,0.7117,
True,0,0,109.0,109,1.0,0.6911,0.0002,3.0
True,1,50699629,110.0,3,0.027272727,0.5935,0.6782,3.0
False,2,50805115,110.0,3,0.027272727,0.6189,0.6958,3.0
False,3,51199743,110.0,3,0.027272727,0.6402,0.7117,
True,0,0,210.0,210,1.0,0.6911,0.0002,4.0
True,1,50699629,211.0,6,0.028436018,0.5935,0.6782,4.0
False,2,50805115,211.0,3,0.014218009,0.6189,0.6958,4.0
False,3,51199743,211.0,3,0.014218009,0.6402,0.7117,
True,0,0,192.0,192,1.0,0.6911,0.0002,4.0
True,1,270982,171.0,41,0.23976608,0.6915,0.0065,6.0
False,2,3344246,171.0,2,0.0116959065,0.6629,0.1578,6.0
False,3,3534474,188.0,17,0.09042553,0.6642,0.1658,7.0
True,4,4197406,124.0,94,0.7580645,0.6646,0.168,6.0
True,5,50699629,125.0,6,0.048,0.5935,0.6782,6.0
False,6,50805115,125.0,6,0.048,0.6189,0.6958,6.0
False,7,51199743,125.0,6,0.048,0.6402,0.7117,
True,0,0,163.0,163,1.0,0.6911,0.0002,2.0
True,1,50699629,164.0,4,0.024390243,0.5935,0.6782,2.0
False,2,50805115,164.0,3,0.018292682,0.6189,0.6958,2.0
False,3,51199743,164.0,3,0.018292682,0.6402,0.7117,
True,0,0,135.0,135,1.0,0.6911,0.0002,5.0
True,1,270982,119.0,44,0.3697479,0.6915,0.0065,7.0
False,2,3344246,119.0,2,0.016806724,0.6629,0.1578,7.0
True,3,3435044,137.0,29,0.21167883,0.6641,0.1654,8.0
True,4,4197406,137.0,14,0.10218978,0.6646,0.168,8.0
True,5,50699629,138.0,3,0.02173913,0.5935,0.6782,8.0
False,6,50805115,138.0,3,0.02173913,0.6189,0.6958,8.0
False,7,51199743,138.0,3,0.02173913,0.6402,0.7117,
True,0,0,48.0,48,1.0,0.6911,0.0002,1.0
True,1,50699629,49.0,4,0.08163265,0.5935,0.6782,1.0
False,2,50805115,49.0,3,0.06122449,0.6189,0.6958,1.0
False,3,51199743,49.0,3,0.06122449,0.6402,0.7117,
True,0,0,155.0,155,1.0,0.6911,0.0002,3.0
True,1,50699629,156.0,3,0.01923077,0.5935,0.6782,3.0
False,2,50805115,156.0,3,0.01923077,0.6189,0.6958,3.0
False,3,51199743,156.0,3,0.01923077,0.6402,0.7117,
True,0,0,60.0,60,1.0,0.6911,0.0002,3.0
True,1,270982,64.0,5,0.078125,0.6915,0.0065,4.0
False,2,32111432,80.0,16,0.2,0.6901,0.7515,4.0
True,3,50699629,81.0,3,0.037037037,0.5935,0.6782,4.0
